Time;Perf_Time;Action
16:54:17;2172743.352875933;H
16:54:17;2172743.686766646;e
16:54:20;2172746.127418205;l
16:54:20;2172746.254492566;l
16:54:20;2172746.466355013;o
16:54:20;2172746.856513993;SPACE
16:54:21;2172747.476516558;n
16:54:21;2172747.786296004;i
16:54:22;2172748.186763334;k
16:54:22;2172748.566513012;l
16:54:23;2172749.27650211;a
16:54:23;2172749.536580317;s
16:54:24;2172750.509333923;N
16:54:24;2172750.547171086;SPACE
16:54:24;2172750.976383846;BACK
16:54:26;2172752.076399147;,
16:54:26;2172752.336531435;SPACE
16:54:26;2172752.626372279;\n
16:54:27;2172753.576388323;I
16:54:27;2172753.926369466;SPACE
16:54:28;2172754.144219862;w
16:54:28;2172754.437019134;i
16:54:28;2172754.656532732;a
16:54:28;2172754.747428519;g
16:54:28;2172754.962655962;h
16:54:29;2172755.219928141;Wsc
16:54:29;2172755.257731601;SPACE
16:54:29;2172755.966867966;BACK
16:54:30;2172756.216297818;BACK
16:54:30;2172756.806522991;BACK
16:54:31;2172757.256313214;BACK
16:54:31;2172757.606383056;BACK
16:54:31;2172757.86623555;BACK
16:54:32;2172758.766422453;w
16:54:32;2172758.986254407;i
16:54:33;2172759.376533113;s
16:54:33;2172759.626472572;h
16:54:33;2172759.936383063;SPACE
16:54:35;2172761.416854014;y
16:54:35;2172761.757118467;o
16:54:36;2172762.186149277;u
16:54:36;2172762.466261604;SPACE
16:54:40;2172766.6728634;BACK
16:54:41;2172767.106182528;BACK
16:54:41;2172767.202188655;BACK
16:54:41;2172767.536531783;BACK
16:54:41;2172767.786168667;BACK
16:54:41;2172767.98417221;BACK
16:54:42;2172768.186301809;BACK
16:54:42;2172768.426476004;BACK
16:54:42;2172768.71628505;BACK
16:54:43;2172769.596414305;h
16:54:43;2172769.956458176;o
16:54:44;2172770.196537979;p
16:54:44;2172770.426434536;e
16:54:44;2172770.517758275;SPACE
16:54:45;2172771.776536468;z
16:54:46;2172772.146750584;BACK
16:54:47;2172773.596385207;y
16:54:47;2172773.98619576;o
16:54:48;2172774.436529835;u
16:54:48;2172774.706195796;SPACE
16:54:49;2172775.306356157;h
16:54:49;2172775.484324464;a
16:54:49;2172775.71634803;v
16:54:49;2172775.874321284;e
16:54:49;2172775.967222115;SPACE
16:54:50;2172776.386794183;a
16:54:50;2172776.936366663;SPACE
16:54:52;2172778.392119036;w
16:54:52;2172778.706279964;BACK
16:54:52;2172778.854272921;a
16:54:53;2172779.16650453;w
16:54:54;2172780.136508584;e
16:54:54;2172780.516376828;s
16:54:54;2172780.75697881;o
16:54:55;2172781.136429385;m
16:54:55;2172781.314632994;e
16:54:55;2172781.466341184;SPACE
16:54:55;2172781.936272584;BACK
16:54:59;2172785.607200927;SPACE
16:55:01;2172787.036226778;p
16:55:01;2172787.386275203;a
16:55:01;2172787.627138358;r
16:55:01;2172787.824794361;t
16:55:02;2172788.016376903;z
16:55:02;2172788.184205302;y
16:55:02;2172788.221721049;SPACE
16:55:03;2172789.076253139;BACK
16:55:03;2172789.76638111;SPACE
16:55:04;2172790.106149628;t
16:55:04;2172790.84644003;o
16:55:05;2172791.196413564;n
16:55:05;2172791.496541609;i
16:55:05;2172791.876476871;g
16:55:06;2172792.084723248;h
16:55:06;2172792.286535496;t
16:55:06;2172792.65637375;SPACE
16:55:07;2172793.160441853;BACK
16:55:08;2172794.627010856;.
16:55:09;2172795.117105346;\n
16:55:10;2172796.017040898;H
16:55:10;2172796.174214844;a
16:55:10;2172796.416428004;p
16:55:10;2172796.594352205;p
16:55:10;2172796.697533083;z
16:55:11;2172797.03769159;y
16:55:11;2172797.067736534;SPACE
16:55:12;2172798.237439686;b
16:55:12;2172798.519340614;i
16:55:12;2172798.859258467;t
16:55:13;2172799.709350897;BACK
16:55:14;2172800.070008624;r
16:55:14;2172800.234243698;t
16:55:15;2172801.129898867;h
16:55:15;2172801.489535773;d
16:55:15;2172801.769253132;a
16:55:16;2172802.319095296;y
16:55:20;2172806.129650899;\n
16:55:20;2172806.720305938;Z
16:55:21;2172807.139247522;BACK
16:55:23;2172809.161662171;Y
16:55:23;2172809.489463238;o
16:55:23;2172809.82010488;u
16:55:24;2172810.349614394;r
16:55:24;2172810.739909184;SPACE
16:55:28;2172814.691558577;f
16:55:28;2172814.989205975;r
16:55:29;2172815.299378772;i
16:55:29;2172815.434520334;e
16:55:29;2172815.516162767;n
16:55:30;2172816.049244013;d
16:55:30;2172816.369357276;SPACE
16:55:31;2172817.129448806;m
16:55:31;2172817.334287816;a
16:55:31;2172817.759295566;z
16:55:32;2172818.749286544;BACK
16:55:33;2172819.069275433;x
16:55:35;2172821.81163805;BACK
16:55:39;2172825.792512208;\n
16:55:40;2172826.749306279;BACK
16:55:40;2172826.959446109;BACK
16:55:46;2172832.557176376;BACK
