Time;Perf_Time;Action
14:58:29;643.4127791;a
14:58:29;643.4199054;SPACE
14:58:30;644.0205653;g
14:58:30;644.1492016;o
14:58:30;644.3186341;o
14:58:30;644.4706855;d
14:58:30;644.5974198;SPACE
14:58:31;645.4849674;o
14:58:31;645.6437051;n
14:58:31;645.8166925;e
14:58:32;645.9073238;SPACE
14:58:32;646.081863;w
14:58:32;646.1400953;i
14:58:32;646.3387296;t
14:58:32;646.4580779;h
14:58:32;646.658755;SPACE
14:58:32;646.8936762;a
14:58:33;647.0554182;SPACE
14:58:33;647.2988081;w
14:58:33;647.4035042;h
14:58:33;647.5822907;o
14:58:33;647.7789115;l
14:58:34;647.991276;e
14:58:34;648.1057116;SPACE
14:58:34;648.4182702;l
14:58:34;648.5844446;o
14:58:34;648.7512774;z
14:58:35;648.9790341;t
14:58:35;649.0048873;SPACE
14:58:36;650.1630815;o
14:58:36;650.3726939;f
14:58:36;650.5174727;SPACE
14:58:36;650.7367896;d
14:58:37;650.9268147;r
14:58:37;651.0157677;i
14:58:37;651.1847511;n
14:58:37;651.3695573;k
14:58:37;651.5110917;i
14:58:37;651.6634029;n
14:58:37;651.7989956;g
14:58:38;652.0091936;SPACE
14:58:38;652.6097935;i
14:58:38;652.8730799;n
14:58:39;653.5331916;v
14:58:39;653.6580804;o
14:58:40;654.7954475;lved
14:58:40;654.8144168;SPACE
14:58:41;655.1282748;BACK
14:58:41;655.1401903;.
14:58:41;655.1581172;SPACE
14:58:45;659.8984155;W
14:58:46;660.1003973;e
14:58:46;660.2065632;SPACE
14:58:46;660.4309311;a
14:58:46;660.6656891;r
14:58:46;660.8295174;e
14:58:46;660.8901019;SPACE
14:58:47;661.1631707;g
14:58:47;661.2755846;o
14:58:47;661.4416611;i
14:58:48;662.0126212;n
14:58:48;662.1597554;g
14:58:48;662.3104682;SPACE
14:58:48;662.6196284;t
14:58:48;662.717977;o
14:58:49;663.0074334;SPACE
14:58:54;668.0934833;p
14:58:54;668.1840975;l
14:58:54;668.29063;a
14:58:54;668.5057427;y
14:58:54;668.5997383;SPACE
14:58:55;669.195594;a
14:58:55;669.3398633;SPACE
14:58:55;669.6359721;b
14:58:55;669.8391403;e
14:58:56;670.0033337;e
14:58:56;670.1752262;r
14:58:56;670.4360958;p
14:58:56;670.739941;o
14:58:56;670.9039;k
14:58:57;671.0844068;g
14:59:00;673.9240945;BACK
14:59:00;674.4274202;BACK
14:59:01;674.9781124;m
14:59:01;675.6996147;BACK
14:59:02;676.2961176;n
14:59:02;676.4842766;g
14:59:02;676.8920516;SPACE
14:59:03;676.924186;SPACE
14:59:03;677.4307519;BACK
14:59:03;677.5517175;BACK
14:59:03;677.7162261;BACK
14:59:03;677.8798306;BACK
14:59:04;678.0265408;BACK
14:59:04;678.1744621;BACK
14:59:04;678.3255495;BACK
14:59:05;679.2344113;r
14:59:05;679.389058;p
14:59:05;679.6065655;o
14:59:05;679.857449;n
14:59:06;680.0607548;g
14:59:06;680.7177066;SPACE
14:59:07;681.3312672;t
14:59:07;681.4245782;o
14:59:07;681.6351173;u
14:59:07;681.7431763;r
14:59:08;681.930789;n
14:59:08;682.1247061;a
14:59:08;682.2015442;m
14:59:08;682.4155114;e
14:59:08;682.6117777;t
14:59:08;682.776466;n
14:59:08;682.7871886;SPACE
14:59:09;683.2811079;t
14:59:09;683.3447779;o
14:59:09;683.6119987;SPACE
14:59:10;684.719038;c
14:59:11;685.0345868;t
14:59:11;685.1271314;o
14:59:11;685.2891611;w
14:59:11;685.4548363;n
14:59:12;686.0090071;SPACE
14:59:12;686.0043929;r
14:59:12;686.4347375;a
14:59:12;686.5597758;SPACE
14:59:12;686.8197147;n
14:59:13;686.969988;e
14:59:13;687.1717057;w
14:59:13;687.2683914;SPACE
14:59:13;687.8488391;c
14:59:14;687.9677186;h
14:59:14;688.1935907;a
14:59:14;688.2859859;m
14:59:14;688.5244072;p
14:59:15;689.0753458;i
14:59:15;689.1922196;o
14:59:15;689.4895107;n
14:59:16;689.9174085;SPACE
14:59:16;690.43445;BACK
14:59:16;690.4504015;.
14:59:16;690.4800767;SPACE
