Time;Perf_Time;Action
14:31:30;2250576.089871525;SPACE
14:31:30;2250576.768748073;y
14:31:30;2250576.831988435;o
14:31:31;2250577.0720109;u
14:31:31;2250577.324668959;SPACE
14:31:31;2250577.44764693;t
14:31:31;2250577.625866141;h
14:31:31;2250577.798834653;o
14:31:31;2250577.934292517;SPACE
14:31:32;2250578.506525274;BACK
14:31:32;2250578.6587399;BACK
14:31:33;2250579.217818474;o
14:31:33;2250579.268974072;s
14:31:33;2250579.418925436;SPACE
14:31:33;2250579.699261433;BACK
14:31:33;2250579.831290669;BACK
14:31:34;2250580.014102445;BACK
14:31:34;2250580.556940241;i
14:31:34;2250580.675981696;s
14:31:34;2250580.764504378;SPACE
14:31:34;2250580.944688361;m
14:31:34;2250580.989659998;a
14:31:35;2250581.1404914;i
14:31:35;2250581.312236651;l
14:31:35;2250581.515226555;SPACE
14:31:35;2250581.58840623;t
14:31:35;2250581.747908018;o
14:31:35;2250581.945891795;SPACE
14:31:36;2250582.846863908;c
14:31:37;2250583.403604139;BACK
14:31:37;2250583.568215122;w
14:31:37;2250583.76175575;o
14:31:37;2250583.932284636;s
14:31:37;2250583.946064203;h
14:31:38;2250584.243080476;SPACE
14:31:38;2250584.337501885;y
14:31:38;2250584.420986626;o
14:31:38;2250584.594162203;u
14:31:39;2250585.0321754;SPACE
14:31:39;2250585.34392891;a
14:31:39;2250585.458340764;SPACE
14:31:39;2250585.766253256;h
14:31:39;2250585.802092878;a
14:31:39;2250585.974810562;p
14:31:40;2250586.08615963;p
14:31:40;2250586.230666832;y
14:31:40;2250586.393345342;SPACE
14:31:40;2250586.571923773;b
14:31:40;2250586.764224277;i
14:31:40;2250586.922693179;r
14:31:41;2250587.111983715;t
14:31:41;2250587.949966951;h
14:31:42;2250588.123254887;d
14:31:42;2250588.78495963;a
14:31:42;2250588.929938019;y
14:31:43;2250589.3457232;.
14:31:45;2250591.373291845;
14:31:47;2250593.568766455;BACK
14:31:47;2250593.895459121;i
14:31:49;2250595.922781899;
14:31:58;2250604.761446097;
14:32:04;2250610.991969971;
14:32:08;2250614.680359483;
14:32:12;2250618.788298581;SPACE
14:32:13;2250619.596610682;I
14:32:13;2250619.786891798;SPACE
14:32:13;2250619.942551857;h
14:32:14;2250620.202881199;o
14:32:14;2250620.35342382;p
14:32:14;2250620.453293323;e
14:32:14;2250620.576876064;SPACE
14:32:14;2250620.896126825;y
14:32:14;2250620.902099274;BACK
14:32:14;2250620.905587535;BACK
14:32:14;2250620.909848405;hope y
14:32:15;2250621.020526525;o
14:32:15;2250621.027600029;BACK
14:32:15;2250621.062630324;hope yo
14:32:15;2250621.066648117;BACK
14:32:15;2250621.237354748;you
14:32:17;2250623.110844469;SPACE
14:32:17;2250623.190659779;a
14:32:17;2250623.422454322;r
14:32:17;2250623.592439214;e
14:32:17;2250623.69487834;SPACE
14:32:17;2250623.882684182;h
14:32:17;2250623.960066862;a
14:32:18;2250624.339201742;y
14:32:19;2250625.02435524;BACK
14:32:19;2250625.528014058;v
14:32:19;2250625.655717828;o
14:32:19;2250625.882469443;n
14:32:19;2250625.990159693;g
14:32:20;2250626.765364147;BACK
14:32:20;2250626.878360731;BACK
14:32:21;2250627.043847691;BACK
14:32:21;2250627.617217074;i
14:32:21;2250627.781503596;n
14:32:21;2250627.953085765;g
14:32:23;2250629.976561355;
14:32:30;2250636.080509053; a great day and have fun today!
14:32:32;2250638.334295069;BACK
14:32:32;2250638.4131557;BACK
14:32:32;2250638.44411865;BACK
14:32:32;2250638.458530845;BACK
14:32:32;2250638.511044033;BACK
14:32:32;2250638.597873166;BACK
14:32:32;2250638.622752306;BACK
14:32:32;2250638.66622444;BACK
14:32:32;2250638.717762682;BACK
14:32:32;2250638.775995122;BACK
14:32:32;2250638.8254043;BACK
14:32:32;2250638.877988399;BACK
14:32:32;2250638.93073717;BACK
14:32:32;2250638.986516111;BACK
14:32:33;2250639.038468854;BACK
14:32:33;2250639.526294277;BACK
14:32:33;2250639.641193203;BACK
14:32:33;2250639.874473366;BACK
14:32:34;2250640.037680341;BACK
14:32:34;2250640.198436951;BACK
14:32:35;2250641.331282598;SPACE
14:32:35;2250641.572983045;a
14:32:35;2250641.663707941;n
14:32:35;2250641.805098352;d
14:32:35;2250641.86175526;SPACE
14:32:36;2250642.172398524;r
14:32:36;2250642.340035167;e
14:32:36;2250642.71580116;c
14:32:36;2250642.892824651;e
14:32:37;2250643.069225461;o
14:32:37;2250643.271246488;v
14:32:37;2250643.42466887;e
14:32:37;2250643.584300104;d
14:32:37;2250643.655443606;SPACE
14:32:37;2250643.969876372;l
14:32:38;2250644.108024772;o
14:32:38;2250644.185025146;t
14:32:38;2250644.604739683;s
14:32:38;2250644.735976645;SPACE
14:32:39;2250645.314436161;o
14:32:39;2250645.355911692;BACK
14:32:39;2250645.360147975;BACK
14:32:39;2250645.363835049;lots o
14:32:39;2250645.483596545;f
14:32:39;2250645.630840946;SPACE
14:32:40;2250646.112762514;p
14:32:40;2250646.230933422;r
14:32:40;2250646.416340242;e
14:32:40;2250646.615150423;s
14:32:40;2250646.818954527;e
14:32:40;2250646.967920408;n
14:32:41;2250647.07072241;t
14:32:41;2250647.297679657;s
14:32:43;2250649.372546591;
14:32:46;2250652.738538428; from your friends and family.
14:32:51;2250657.331090877;SPACE
14:32:53;2250659.342104733;BACK
14:32:58;2250664.350206817;
14:33:02;2250668.581466414;
14:33:05;2250671.22019458;
14:33:08;2250674.462623974;
14:33:14;2250680.063642966; You are a great person and i love you.
14:33:23;2250689.280801396;SPACE
14:33:24;2250690.661040784;BACK
14:33:25;2250691.253720985;
14:33:29;2250695.981385971;
14:33:35;2250701.885001925;SPACE
14:33:36;2250702.234400267;W
14:33:36;2250702.330008549;h
14:33:36;2250702.593740972;e
14:33:36;2250702.689481901;n
14:33:36;2250702.89442212;SPACE
14:33:37;2250703.083337024;i
14:33:37;2250703.284464656;SPACE
14:33:37;2250703.908721151;g
14:33:37;2250703.977819565;e
14:33:38;2250704.062298731;t
14:33:38;2250704.293146042;SPACE
14:33:38;2250704.82488664;b
14:33:38;2250704.882288105;a
14:33:39;2250705.073857013;c
14:33:39;2250705.127996561;k
14:33:39;2250705.336934276;SPACE
14:33:39;2250705.828714425;h
14:33:39;2250705.898850748;o
14:33:40;2250706.125983219;m
14:33:40;2250706.164712702;r
14:33:40;2250706.259970604;SPACE
14:33:40;2250706.880998399;BACK
14:33:40;2250706.9820181;BACK
14:33:41;2250707.112828053;e
14:33:41;2250707.26959609;SPACE
14:33:41;2250707.964868808;w
14:33:42;2250708.115896122;e
14:33:42;2250708.192464593;SPACE
14:33:42;2250708.361809077;r
14:33:42;2250708.550824258;e
14:33:42;2250708.790445543;a
14:33:42;2250708.943367555;l
14:33:43;2250709.056813177;l
14:33:43;2250709.421898297;y
14:33:43;2250709.558621743;SPACE
14:33:43;2250709.937158846;h
14:33:44;2250710.052874043;a
14:33:44;2250710.150608934;v
14:33:44;2250710.278398684;r
14:33:44;2250710.410613681;SPACE
14:33:44;2250710.565050115;t
14:33:44;2250710.827028457;o
14:33:45;2250711.413224051;SPACE
14:33:45;2250711.563368282;m
14:33:45;2250711.705427164;e
14:33:45;2250711.883859104;e
14:33:46;2250712.051827957;t
14:33:46;2250712.123112481;SPACE
14:33:46;2250712.43185614;u
14:33:46;2250712.640382982;p
14:33:46;2250712.895599941;SPACE
14:33:47;2250713.02594686;a
14:33:47;2250713.046323928;BACK
14:33:47;2250713.050743113;BACK
14:33:47;2250713.055121022;up a
14:33:47;2250713.167823899;g
14:33:47;2250713.240742235;a
14:33:47;2250713.382443509;i
14:33:47;2250713.397874323;BACK
14:33:47;2250713.406243366;up 
14:33:47;2250713.415722069;agai
14:33:47;2250713.550551817;n
14:33:47;2250713.565961903;BACK
14:33:47;2250713.570451281;BACK
14:33:47;2250713.576612002;up again
14:33:49;2250715.62654579;
14:33:54;2250720.238360124;
14:33:58;2250724.549817727;
14:34:01;2250727.84519467;
14:34:04;2250730.921219068;
14:34:09;2250735.055482013;
14:34:14;2250740.988265968;BACK
14:34:15;2250741.114448055;tomeet up 
14:34:16;2250742.933130344;BACK
14:34:17;2250743.009503044;BACK
14:34:17;2250743.211224848;BACK
14:34:17;2250743.315710817;BACK
14:34:17;2250743.495191755;BACK
14:34:17;2250743.654198195;BACK
14:34:17;2250743.814139523;BACK
14:34:17;2250743.982842971;BACK
14:34:18;2250744.715786861;a
14:34:18;2250744.850182317;g
14:34:18;2250744.946459556;a
14:34:19;2250745.082912155;i
14:34:19;2250745.243241668;n
14:34:19;2250745.523286359;SPACE
14:34:21;2250747.326803433;i
14:34:21;2250747.447826997;n
14:34:21;2250747.66678924;SPACE
14:34:21;2250747.891312543;p
14:34:21;2250747.992455416;e
14:34:22;2250748.146180618;r
14:34:22;2250748.374512938;s
14:34:22;2250748.426841528;o
14:34:22;2250748.608772526;n
14:34:22;2250748.887959282;SPACE
14:34:24;2250750.900336402;BACK
14:34:32;2250758.112331056; for a drink and you know it!
14:34:34;2250760.267603706;BACK
14:34:34;2250760.348085769;BACK
14:34:34;2250760.361142931;BACK
14:34:34;2250760.397313563;BACK
14:34:34;2250760.447838003;BACK
14:34:34;2250760.505434592;BACK
14:34:34;2250760.557045097;BACK
14:34:34;2250760.61127689;BACK
14:34:34;2250760.655799334;BACK
14:34:34;2250760.726306131;BACK
14:34:34;2250760.930433022;BACK
14:34:35;2250761.082856685;BACK
14:34:35;2250761.237383411;BACK
14:34:35;2250761.414210301;BACK
14:34:35;2250761.581255671;BACK
14:34:36;2250762.6444284;BACK
14:34:36;2250762.799431746;BACK
14:34:38;2250764.179302169;.
14:34:40;2250766.213811089;
14:34:47;2250773.614127902;\n
14:34:48;2250774.858887339;
14:34:49;2250775.625843418;
14:34:54;2250780.416252407;
14:35:00;2250786.03627494; \nLove,\n\nNathan\n\nSigned,
14:35:11;2250797.341843848;ly wanted to write you this mail to wish you a happy birthday. I hope you are having a great day and receoved lots of presents from your friends and family. You are a great person and i love you. When i get back
14:35:12;2250798.351476618;BACK
14:35:12;2250798.490220257;BACK
14:35:13;2250799.2845153;ly wanted to write you this mail to wish you a happy birthday. I hope you are having a great day and receoved lots of presents from your friends and family. You are a great person and i love you. When i get back
14:35:15;2250801.332756063;
14:35:21;2250807.602349641;i
14:35:23;2250809.521286121;BACK
14:35:23;2250809.643527382;BACK
14:35:24;2250810.64079296;i
14:35:26;2250812.69948953;
