Time;Perf_Time;Action
14:47:31;2251537.103928808;SPACE
14:47:33;2251539.172183343;BACK
14:47:37;2251543.479923597; We spent about 5 days in the country.\n\nWe
14:47:40;2251546.240395095;BACK
14:47:40;2251546.348536893;BACK
14:47:40;2251546.521948738;BACK
14:47:40;2251546.693541061;BACK
14:47:40;2251546.830556149;BACK
14:47:41;2251547.749720232;.
14:47:42;2251548.835346274;SPACE
14:47:44;2251550.820308992;BACK
14:47:49;2251555.931146784; I met many beautiful people and went on some wonderful hikes and
14:47:54;2251560.218987048; walks.
14:47:56;2251562.978861457;SPACE
14:47:59;2251565.021512953;BACK
14:48:05;2251571.022406768; I did some great things with my new bike and got some
14:48:09;2251575.388643202;SPACE
14:48:11;2251577.449130281;BACK
14:48:12;2251578.918241937; amazing photos!
14:48:14;2251580.509863152;SPACE
14:48:16;2251582.541686884;BACK
14:48:20;2251586.76544183;SPACE
14:48:22;2251588.798718258;BACK
14:48:29;2251595.478182963;SPACE
14:48:31;2251597.50024873;BACK
14:48:37;2251603.653301266;SPACE
14:48:39;2251605.462089486;I
14:48:39;2251605.631216556;SPACE
14:48:39;2251605.822047575;r
14:48:39;2251605.916767083;e
14:48:40;2251606.178199415;a
14:48:40;2251606.350193563;l
14:48:40;2251606.465750115;l
14:48:40;2251606.580295121;y
14:48:40;2251606.742105014;SPACE
14:48:40;2251606.882489822;e
14:48:40;2251607.00191618;n
14:48:41;2251607.185692619;j
14:48:41;2251607.37759137;o
14:48:41;2251607.513847629;y
14:48:41;2251607.845507106;e
14:48:41;2251607.97137932;d
14:48:43;2251610.001294044;
14:48:45;2251611.810614566; my stay there!
14:48:48;2251614.28306962;SPACE
14:48:48;2251615.003423334; I hope to visit again in the future!
14:48:50;2251616.262793641;
14:48:52;2251618.11055239;SPACE
14:48:54;2251620.10430178;BACK
14:48:59;2251625.778758952;SPACE
14:49:01;2251627.779770705;BACK
14:49:03;2251629.991045111;SPACE
14:49:04;2251630.078128061;W
14:49:04;2251630.18614732;e
14:49:04;2251630.269872674;SPACE
14:49:04;2251630.493673357;a
14:49:04;2251630.559724863;l
14:49:04;2251630.797266657;s
14:49:04;2251630.881146759;o
14:49:05;2251631.146675102;SPACE
14:49:05;2251631.533716579;w
14:49:05;2251631.676225912;r
14:49:05;2251631.756110332;n
14:49:05;2251631.858796408;t
14:49:05;2251631.945658346;SPACE
14:49:06;2251632.084808778;t
14:49:06;2251632.247270912;o
14:49:06;2251632.4174084;SPACE
14:49:06;2251632.743753543;a
14:49:06;2251632.84289768;SPACE
14:49:07;2251633.047014868;p
14:49:07;2251633.133217728;a
14:49:07;2251633.404958901;r
14:49:07;2251633.525713102;t
14:49:07;2251633.670967748;y
14:49:07;2251633.799265661;SPACE
14:49:09;2251635.826771106;BACK
14:49:15;2251641.656236681; in the mountains near our hotel.
14:49:24;2251650.312003804; I had an amazing time!\n\nThank
14:49:29;2251655.522095409;BACK
14:49:29;2251655.615802901;BACK
14:49:29;2251655.755799721;BACK
14:49:29;2251655.900389254;BACK
14:49:30;2251656.555541132;BACK
14:49:32;2251658.578837932;
