Time;Perf_Time;Action
08:14:27;2400753.523535619;BACK
08:14:27;2400753.643781249;BACK
08:14:27;2400753.78031681;BACK
08:14:27;2400753.867424643;BACK
08:14:28;2400754.011266001;BACK
08:14:28;2400754.144167561;BACK
08:14:28;2400754.240695657;BACK
08:14:28;2400754.377860517;BACK
08:14:28;2400754.501211138;BACK
08:14:28;2400754.63052419;BACK
08:14:28;2400754.903796121;BACK
08:14:29;2400755.033035692;BACK
08:14:29;2400755.15366379;BACK
08:14:29;2400755.664338804;BACK
08:14:31;2400757.202078956;o
08:14:31;2400757.363601554;n
08:14:31;2400757.544469082;SPACE
08:14:31;2400757.961321129;BACK
08:14:32;2400758.106132057;BACK
08:14:32;2400758.280569387;BACK
08:14:32;2400758.956938236;a
08:14:33;2400759.113440713;t
08:14:33;2400759.201171583;SPACE
08:14:33;2400759.380626052;a
08:14:33;2400759.451128923;SPACE
08:14:34;2400760.121436986;h
08:14:34;2400760.354190502;o
08:14:34;2400760.470966345;t
08:14:34;2400760.681663078;e
08:14:35;2400761.069204092;l
08:14:36;2400762.500684908;SPACE
08:14:38;2400764.557835437;BACK
08:14:59;2400785.262190927; central Ital with my Sister and her boyfriend.\n\nThe hotel was in the mountains.\n\nWe ate at a
08:14:59;2400785.422615697;BACK
08:14:59;2400785.611719966;BACK
08:14:59;2400785.969842255;BACK
08:15:00;2400786.457387004;BACK
08:15:00;2400786.693476261;T
08:15:00;2400786.859579838;u
08:15:01;2400787.07971765;r
08:15:01;2400787.342421056;k
08:15:01;2400787.529911841;e
08:15:01;2400787.800445605;y
08:15:05;2400791.821739438;BACK
08:15:05;2400791.887441917;BACK
08:15:06;2400792.017336179;BACK
08:15:06;2400792.144120629;BACK
08:15:06;2400792.265013603;BACK
08:15:06;2400792.39624534;BACK
08:15:06;2400792.526277047;BACK
08:15:06;2400792.65878175;BACK
08:15:06;2400792.765124185;BACK
08:15:06;2400792.892878613;BACK
08:15:07;2400793.028294936;BACK
08:15:07;2400793.166534362;BACK
08:15:07;2400793.277218026;BACK
08:15:07;2400793.426334215;BACK
08:15:07;2400793.914985203;BACK
08:15:08;2400794.025807256;BACK
08:15:08;2400794.147519345;BACK
08:15:08;2400794.656311296;a
08:15:08;2400794.836510317;t
08:15:08;2400794.887188892;SPACE
08:15:09;2400795.096231912;t
08:15:09;2400795.226157662;h
08:15:09;2400795.349334838;e
08:15:09;2400795.416581935;SPACE
08:15:09;2400795.993395061;s
08:15:10;2400796.152184646;e
08:15:10;2400796.328634921;a
08:15:10;2400796.780260506;s
08:15:10;2400796.864394282;i
08:15:11;2400797.005843837;d
08:15:11;2400797.180189436;e
08:15:13;2400799.279363554;SPACE
08:15:13;2400799.430527382;BACK
08:15:14;2400800.207333656;.
08:15:30;2400816.670674823; few restaurants and went to a club.\n\nThe club was beautiful.\n\nI wa
08:15:30;2400816.808255485;BACK
08:15:30;2400816.934675921;BACK
08:15:31;2400817.080947276;BACK
08:15:31;2400817.208050432;BACK
