Time;Perf_Time;Action
08:20:27;2401113.970741018;BACK
08:20:28;2401114.182632477;BACK
08:20:29;2401115.039011877;e
08:20:29;2401115.389293786;x
08:20:29;2401115.846253459;p
08:20:29;2401115.996596869;l
08:20:30;2401116.212963147;r
08:20:30;2401116.411434626;e
08:20:31;2401117.341278716;BACK
08:20:31;2401117.466149597;BACK
08:20:32;2401118.753700065;o
08:20:32;2401118.895920504;r
08:20:33;2401119.011791181;e
08:20:33;2401119.679795638;SPACE
08:20:34;2401120.530034952;n
08:20:34;2401120.688543889;e
08:20:34;2401120.837531167;w
08:20:34;2401120.929047195;e
08:20:34;2401120.941004363;SPACE
08:20:35;2401121.582709174;BACK
08:20:35;2401121.720747073;BACK
08:20:36;2401122.253776325;w
08:20:36;2401122.620803968;SPACE
08:20:37;2401123.698402317;c
08:20:37;2401123.866796857;u
08:20:38;2401124.346734408;l
08:20:38;2401124.547545093;t
08:20:38;2401124.735691736;u
08:20:38;2401124.943415795;r
08:20:39;2401125.10745406;e
08:20:39;2401125.275451977;s
08:20:40;2401126.251848648;SPACE
08:20:40;2401126.58568043;BACK
08:20:41;2401127.056440576;SPACE
08:20:41;2401127.480904672;BACK
08:20:43;2401129.31926507;,
08:20:43;2401129.37916885;SPACE
08:20:43;2401129.785653379;i
08:20:45;2401131.421470018;‘
08:20:46;2401132.397011293;v
08:20:46;2401132.551516002;e
08:20:46;2401132.654211479;SPACE
08:20:47;2401133.277409148;n
08:20:47;2401133.39732009;e
08:20:47;2401133.736578634;v
08:20:47;2401133.874022987;e
08:20:48;2401134.009838009;r
08:20:48;2401134.04918117;N
08:20:48;2401134.057332443;SPACE
08:20:48;2401134.267427996;b
08:20:48;2401134.379481286;e
08:20:48;2401134.835663161;e
08:20:48;2401134.968868137;n
08:20:49;2401135.877075191;SPACE
08:20:50;2401136.581697573;t
08:20:50;2401136.655103475;o
08:20:51;2401137.665999749;.
08:20:51;2401137.807652303;SPACE
08:20:54;2401140.188529455;F
08:20:54;2401140.46198146;BACK
08:20:56;2401142.276501926;I
08:20:56;2401142.585626382;BACK
08:20:57;2401143.078912998;A
08:20:57;2401143.296324388;f
08:20:57;2401143.461083722;t
08:20:57;2401143.648215091;e
08:20:57;2401143.783481944;r
08:20:57;2401143.910955564;SPACE
08:20:58;2401144.704050355;m
08:20:59;2401145.426467713;u
08:21:01;2401147.065024881;l
08:21:01;2401147.134679794;t
08:21:01;2401147.238363734;i
08:21:01;2401147.539801478;p
08:21:01;2401147.743018655;l
08:21:01;2401147.800933886;e
08:21:01;2401147.920250083;n
08:21:02;2401148.433709252;BACK
08:21:02;2401148.555376567;BACK
08:21:02;2401148.663989598;BACK
08:21:02;2401148.777677182;BACK
08:21:02;2401148.906913148;BACK
08:21:03;2401149.861466145;i
08:21:04;2401150.261130429;p
08:21:04;2401150.412603152;l
08:21:04;2401150.520044728;e
08:21:04;2401150.85960286;SPACE
08:21:07;2401153.361173654;s
08:21:07;2401153.527524783;t
08:21:07;2401153.733539056;a
08:21:07;2401153.893410546;y
08:21:08;2401154.225486973;s
08:21:08;2401154.976700273;SPACE
08:21:09;2401155.383872301;a
08:21:09;2401155.51719033;l
08:21:09;2401155.667981054;l
08:21:10;2401156.061495197;SPACE
08:21:11;2401157.253706902;s
08:21:11;2401157.419355656;r
08:21:11;2401157.56841317;r
08:21:11;2401157.690069977;o
08:21:11;2401157.892949912;n
08:21:11;2401157.986995263;d
08:21:13;2401159.291551345;BACK
08:21:13;2401159.432035348;BACK
08:21:13;2401159.617109101;BACK
08:21:13;2401159.750324799;BACK
08:21:13;2401159.856256353;BACK
08:21:14;2401160.014017037;BACK
08:21:14;2401160.669092673;a
08:21:14;2401160.976757433;r
08:21:15;2401161.11898213;r
08:21:15;2401161.258260543;o
08:21:15;2401161.435441518;u
08:21:15;2401161.584794791;n
08:21:15;2401161.660352979;d
08:21:16;2401162.328164392;SPACE
08:21:17;2401163.165107376;e
08:21:17;2401163.320168359;u
08:21:17;2401163.565019062;r
08:21:17;2401163.935208507;o
08:21:18;2401164.094817878;p
08:21:18;2401164.223881269;e
08:21:18;2401164.748398251;SPACE
08:21:23;2401169.415599255;m
08:21:23;2401169.574941123;e
08:21:23;2401169.741725785;d
08:21:24;2401170.998809459;i
08:21:25;2401171.459813955;t
08:21:25;2401171.777629037;e
08:21:25;2401171.866791852;r
08:21:26;2401172.227658156;r
08:21:26;2401172.432867296;a
08:21:26;2401172.502056384;n
08:21:27;2401173.059217358;SPACE
08:21:31;2401177.926496862;BACK
08:21:32;2401178.15310883;SPACE
08:21:33;2401179.328227162;BACK
08:21:34;2401180.662025214;SPACE
08:21:34;2401180.98161974;BACK
08:21:35;2401181.591239505;,
08:21:35;2401181.632184421;SPACE
08:21:36;2401182.499370478;i
08:21:36;2401182.649060592;t
08:21:36;2401182.715950891;s
08:21:36;2401182.751405122;SPACE
08:21:37;2401183.267555879;BACK
08:21:37;2401183.424627539;BACK
08:21:37;2401183.551670101;BACK
08:21:37;2401183.630698496;BACK
08:21:37;2401183.794378428;BACK
08:21:38;2401184.9268744;BACK
08:21:39;2401185.632573999;.
08:21:39;2401185.663656314;SPACE
08:21:42;2401188.290574101;SPACE
08:21:42;2401188.574459254;I
08:21:42;2401188.749406734;t
08:21:42;2401188.843166216;s
08:21:42;2401188.851108136;SPACE
08:21:43;2401189.532119878;ä
08:21:43;2401189.683749516;BACK
08:21:44;2401190.062209733;BACK
08:21:44;2401190.194699901;BACK
08:21:44;2401190.440824381;BACK
08:21:45;2401191.058145401;t
08:21:45;2401191.487452489;SPACE
08:21:45;2401191.985072744;f
08:21:46;2401192.158708893;e
08:21:46;2401192.302839784;e
08:21:46;2401192.458333579;l
08:21:46;2401192.56454184;s
08:21:47;2401193.209150433;SPACE
08:21:47;2401193.798705394;l
08:21:47;2401193.973871835;i
08:21:48;2401194.243221668;k
08:21:48;2401194.35394731;e
08:21:48;2401194.485822463;SPACE
08:21:49;2401195.280568989;i
08:21:50;2401196.451102504;‘
08:21:51;2401197.633795434;v
08:21:51;2401197.779525683;e
08:21:52;2401198.489457184;SPACE
08:21:53;2401199.083072346;s
08:21:53;2401199.316382495;e
08:21:53;2401199.459498351;e
08:21:53;2401199.541377802;n
08:21:53;2401199.916414578;SPACE
08:21:54;2401200.530895309;a
08:21:55;2401201.03184935;SPACE
08:21:55;2401201.545912529;l
08:21:55;2401201.683411077;o
08:21:55;2401201.805705036;t
08:21:56;2401202.668398743;SPACE
08:21:58;2401204.630000677;BACK
08:22:03;2401209.031086146;BACK
08:22:03;2401209.440310891;A
08:22:03;2401209.81063065;BACK
08:22:04;2401210.517232778;a
08:22:10;2401216.427440695;I
08:22:10;2401216.53393839;t
08:22:10;2401216.846456286;s
08:22:10;2401216.91957485;SPACE
08:22:11;2401217.57953587;a
08:22:11;2401217.619650858;l
08:22:12;2401218.224201306;w
08:22:12;2401218.385041562;a
08:22:12;2401218.640667326;y
08:22:13;2401219.394673948;s
08:22:13;2401219.825829631;SPACE
08:22:14;2401220.428102161;i
08:22:14;2401220.660514425;m
08:22:14;2401220.964029754;p
08:22:15;2401221.845458442;o
08:22:16;2401222.071554103;r
08:22:16;2401222.231329924;t
08:22:16;2401222.53154709;a
08:22:16;2401222.610803412;n
08:22:16;2401222.780450613;t
08:22:17;2401223.303099149;SPACE
08:22:17;2401223.849683624;t
08:22:17;2401223.98130462;o
08:22:18;2401224.190505567;SPACE
08:22:19;2401225.167304398;t
08:22:19;2401225.315152378;r
08:22:19;2401225.481992446;y
08:22:19;2401225.618475077;TXT
08:22:19;2401225.658889097;SPACE
08:22:20;2401226.238716735;BACK
08:22:20;2401226.358365075;BACK
08:22:20;2401226.458250404;BACK
08:22:20;2401226.589405487;BACK
08:22:21;2401227.609256585;t
08:22:21;2401227.827262531;r
08:22:22;2401228.134368603;y
08:22:22;2401228.62287962;SPACE
08:22:23;2401229.201007574;s
08:22:23;2401229.275943632;o
08:22:23;2401229.442200268;m
08:22:24;2401230.006962487;e
08:22:24;2401230.223979161;t
08:22:24;2401230.493017393;h
08:22:24;2401230.679160846;i
08:22:24;2401230.821853403;n
08:22:24;2401230.918974529;g
08:22:25;2401231.334049706;SPACE
08:22:26;2401232.39726816;n
08:22:26;2401232.663195172;e
08:22:27;2401233.203458481;SPACE
08:22:27;2401233.50923707;BACK
08:22:27;2401233.940174817;w
08:22:28;2401234.475396553;SPACE
08:22:29;2401235.473970632;a
08:22:29;2401235.989724737;n
08:22:30;2401236.103777236;d
08:22:30;2401236.169084923;SPACE
08:22:31;2401237.125231935;d
08:22:31;2401237.253438912;i
08:22:32;2401238.386479481;s
08:22:33;2401239.09688788;c
08:22:33;2401239.203586196;o
08:22:33;2401239.737713145;v
08:22:33;2401239.922454906;e
08:22:34;2401240.036298877;r
08:22:34;2401240.881172655;SPACE
08:22:38;2401244.934641101;n
08:22:39;2401245.078833307;e
08:22:39;2401245.343645015;w
08:22:39;2401245.885485064;SPACE
08:22:40;2401246.495780231;h
08:22:41;2401247.076340477;o
08:22:41;2401247.389214829;r
08:22:41;2401247.658482547;i
08:22:42;2401248.296267613;z
08:22:42;2401248.488077624;o
08:22:42;2401248.685131099;n
08:22:42;2401248.871896484;s
08:22:43;2401249.402331296;SPACE
08:22:43;2401249.847281603;BACK
08:22:44;2401250.485181761;.
