Time;Perf_Time;Action
14:37:55;75.7362656;H
14:37:56;75.9048965;i
14:37:56;76.5856958;SPACE
14:37:57;77.6967572;T
14:37:58;77.8182309;o
14:37:58;78.3599854;m
14:38:01;81.5851068;.
14:38:01;81.7310848;\n
14:38:03;82.7832186;F
14:38:03;83.0610836;i
14:38:03;83.1747019;r
14:38:03;83.5888722;s
14:38:04;83.7743893;t
14:38:04;83.8265751;SPACE
14:38:04;84.170049;o
14:38:04;84.2963842;f
14:38:04;84.4204055;SPACE
14:38:04;84.5545758;a
14:38:04;84.663008;l
14:38:05;84.8397302;l
14:38:05;85.0561833;SPACE
14:38:06;86.2660486;H
14:38:06;86.4560088;a
14:38:06;86.6184085;p
14:38:07;86.799808;p
14:38:07;86.954972;y
14:38:07;87.156355;SPACE
14:38:09;89.4068078;B
14:38:10;89.7721392;i
14:38:10;89.9843469;e
14:38:10;90.3442703;BACK
14:38:11;91.6506791;r
14:38:12;91.9840629;t
14:38:12;92.3229225;h
14:38:12;92.7215136;d
14:38:13;93.651359;a
14:38:14;94.3798657;y
14:38:19;99.624956;.
14:38:25;104.9285813;I
14:38:25;105.1524941;SPACE
14:38:25;105.4416548;w
14:38:25;105.5622567;i
14:38:25;105.7507425;x
14:38:26;106.3067807;BACK
14:38:26;106.5201808;h
14:38:26;106.7429069;SPACE
14:38:27;107.7453187;BACK
14:38:28;108.3518359;BACK
14:38:29;109.2604267;s
14:38:29;109.4300268;h
14:38:29;109.6247894;SPACE
14:38:30;109.788804;y
14:38:30;109.9155166;o
14:38:30;110.0914282;u
14:38:30;110.2934605;SPACE
14:38:33;113.7297763;a
14:38:34;114.3703811;SPACE
14:38:41;121.0499421;BACK
14:38:44;123.9023249;n
14:38:47;126.7896912;BACK
14:38:47;127.3856562;H
14:38:50;130.3545191;SPACE
14:38:50;130.6362357;o
14:38:50;130.7473801;f
14:38:51;130.8726912;SPACE
14:38:51;131.0485693;a
14:38:51;131.1645129;l
14:38:51;131.3174692;l
14:38:54;134.3666879;SPACE
14:38:55;135.6951249;H
14:38:56;136.065843;o
14:38:56;136.2050561;w
14:38:56;136.3310322;SPACE
14:38:56;136.6141871;w
14:38:57;136.9114539;BACK
14:38:57;137.039633;a
14:38:57;137.2837443;r
14:38:57;137.4772424;e
14:38:57;137.7518982;SPACE
14:38:58;137.9201207;y
14:38:58;138.0767386;o
14:38:58;138.2852886;u
14:38:59;138.9825312;?
14:38:59;139.1647462;SPACE
14:38:59;139.4807457;H
14:39:00;139.8728092;o
14:39:00;140.2409024;w
14:39:00;140.3981193;SPACE
14:39:00;140.7645029;i
14:39:01;140.8779788;s
14:39:01;141.0450541;SPACE
14:39:01;141.387466;i
14:39:02;141.7866932;t
14:39:02;142.0292174;SPACE
14:39:03;142.7940193;g
14:39:03;142.9638126;o
14:39:03;143.363984;i
14:39:03;143.6577742;n
14:39:04;143.7805965;g
14:39:05;144.8484482;.
14:39:05;144.9874922;SPACE
14:39:05;145.3543647;W
14:39:06;145.7890662;e
14:39:06;145.9452244;SPACE
14:39:06;146.1681835;h
14:39:06;146.21922;a
14:39:06;146.4573117;v
14:39:06;146.6485369;e
14:39:06;146.7298057;SPACE
14:39:07;146.8914573;d
14:39:07;147.1254989;o
14:39:07;147.3844026;SPACE
14:39:07;147.7525505;d
14:39:08;147.9147664;o
14:39:08;148.2057708;SPACE
14:39:08;148.7328145;s
14:39:09;148.9519862;o
14:39:09;149.142838;m
14:39:09;149.2851603;e
14:39:09;149.6983757;t
14:39:10;149.8316671;h
14:39:10;150.0359295;j
14:39:10;150.1867836;n
14:39:10;150.2892558;g
14:39:10;150.3860088;i
14:39:10;150.4176033;SPACE
14:39:11;150.9463414;t
14:39:11;151.102867;o
14:39:12;151.786962;g
14:39:12;152.0587294;e
14:39:12;152.6655397;t
14:39:13;152.8473514;h
14:39:13;152.9403954;e
14:39:13;153.1107832;r
14:39:13;153.2040421;SPACE
14:39:13;153.6278088;s
14:39:14;153.9726994;o
14:39:14;154.140297;o
14:39:14;154.5879254;n
14:39:16;155.809447;.
14:39:17;157.1872849;\n
14:39:19;159.538755;B
14:39:20;160.1924085;y
14:39:20;160.4617201;e
14:39:20;160.5945346;SPACE
14:39:21;160.9584585;N
14:39:21;161.1658332;i
14:39:21;161.3235919;k
14:39:21;161.5020908;l
14:39:21;161.6087376;a
14:39:22;161.7819748;s
