Time;Perf_Time;Action
14:47:10;630.1842394;L
14:47:10;630.3662277;a
14:47:10;630.5504299;s
14:47:10;630.7192076;t
14:47:11;630.817735;SPACE
14:47:11;631.1290854;w
14:47:11;631.3130481;e
14:47:11;631.4929626;r
14:47:11;631.6293499;k
14:47:12;631.8192623;e
14:47:12;631.835453;SPACE
14:47:13;632.8271293;i
14:47:13;633.0303972;n
14:47:13;633.2895231;w
14:47:13;633.4649861;a
14:47:13;633.6350516;BACK
14:47:14;633.8114313;BACK
14:47:14;633.9861985;BACK
14:47:14;634.2057814;SPACE
14:47:14;634.4221954;w
14:47:14;634.5716456;a
14:47:14;634.7294624;s
14:47:15;634.7777935;SPACE
14:47:15;634.9851831;i
14:47:15;635.1562023;j
14:47:15;635.3238831;SPACE
14:47:16;635.9216005;BACK
14:47:16;636.0959807;BACK
14:47:16;636.3804583;n
14:47:16;636.5583185;SPACE
14:47:22;642.2461341;G
14:47:22;642.6323004;r
14:47:23;643.0066634;e
14:47:23;643.1707305;e
14:47:24;643.9506625;c
14:47:24;644.147512;e
14:47:24;644.2940054;SPACE
14:47:25;645.2943354;BACK
14:47:26;646.1153585;.
14:47:26;646.2331688;SPACE
14:47:26;646.5123514;M
14:47:26;646.7130667;o
14:47:27;646.8888393;r
14:47:27;647.0507459;e
14:47:27;647.2055715;SPACE
14:47:27;647.4093386;e
14:47:28;647.8392403;x
14:47:28;647.9227297;x
14:47:28;648.3679588;a
14:47:28;648.7503425;c
14:47:29;649.0675579;t
14:47:29;649.547519;BACK
14:47:29;649.7194466;BACK
14:47:30;649.8630507;BACK
14:47:30;650.0563962;BACK
14:47:30;650.4126864;a
14:47:30;650.7358978;c
14:47:31;650.9221474;t
14:47:31;651.0803741;l
14:47:31;651.161163;y
14:47:31;651.3065901;SPACE
14:47:31;651.5467029;o
14:47:31;651.731225;n
14:47:32;651.9183465;SPACE
14:47:32;652.4992024;r
14:47:33;652.91493;BACK
14:47:33;653.4551271;R
14:47:33;653.58081;h
14:47:33;653.7629177;o
14:47:34;653.8334454;d
14:47:34;653.9718758;e
14:47:34;654.1149098;s
14:47:34;654.2813598;SPACE
14:47:34;654.6144521;BACK
14:47:35;655.7645357;.
14:47:36;655.9229473;SPACE
14:47:36;656.4910207;I
14:47:36;656.7568379;t
14:47:37;656.8460713;SPACE
14:47:37;657.0434997;w
14:47:37;657.3639529;a
14:47:37;657.5384045;s
14:47:37;657.6602541;SPACE
14:47:38;658.4342865;v
14:47:38;658.7267026;e
14:47:39;658.914197;r
14:47:39;659.1867432;y
14:47:39;659.4223517;SPACE
14:47:39;659.5824286;v
14:47:40;659.8018381;e
14:47:40;659.9594413;r
14:47:40;660.2041415;y
14:47:40;660.4184247;SPACE
14:47:40;660.6334808;b
14:47:41;660.8373427;o
14:47:41;660.9969861;t
14:47:41;661.2058601;h
14:47:41;661.2205889;SPACE
14:47:41;661.7098962;BACK
14:47:42;662.4699691;.
14:47:43;662.8036705;SPACE
14:47:43;663.6923649;I
14:47:44;663.813814;c
14:47:44;664.4597502;BACK
14:47:45;664.8778534;SPACE
14:47:45;665.2346937;w
14:47:45;665.4667752;a
14:47:45;665.6497199;s
14:47:46;665.7758756;SPACE
14:47:47;667.0509723;s
14:47:47;667.3377542;e
14:47:48;667.8506203;BACK
14:47:48;667.8916893;w
14:47:48;668.0964526;e
14:47:48;668.2661133;e
14:47:48;668.5218555;t
14:47:48;668.6309671;i
14:47:49;668.7939703;n
14:47:49;668.8674761;g
14:47:49;668.9810532;SPACE
14:47:49;669.2062646;s
14:47:49;669.5567536;s
14:47:50;669.8408417;BACK
14:47:50;670.011835;BACK
14:47:50;670.1700381;a
14:47:50;670.3379217;s
14:47:50;670.4365425;SPACE
14:47:50;670.7083395;h
14:47:51;670.8376624;e
14:47:51;670.944603;l
14:47:51;671.1143367;l
14:47:52;672.0380541;.
