Time;Perf_Time;Action
08:49:09;2316435.294612796;o
08:49:09;2316435.553402787;u
08:49:09;2316435.664455617;r
08:49:09;2316435.881435051;SPACE
08:49:10;2316436.171610331;s
08:49:10;2316436.62537396;BACK
08:49:11;2316437.297232847;k
08:49:11;2316437.559153127;o
08:49:11;2316437.86407991;BACK
08:49:12;2316438.043053011;BACK
08:49:13;2316439.581645388;l
08:49:13;2316439.7872686;o
08:49:13;2316439.993294428;b
08:49:14;2316440.075829763;e
08:49:14;2316440.289609668;BACK
08:49:14;2316440.460981399;BACK
08:49:14;2316440.758954089;v
08:49:14;2316440.858416557;e
08:49:15;2316441.083708346;d
08:49:15;2316441.228785632;SPACE
08:49:15;2316441.699804832;o
08:49:15;2316441.904642163;n
08:49:16;2316442.139590166;c
08:49:16;2316442.228284198;e
08:49:16;2316442.430781301;s
08:49:17;2316443.250423202;BACK
08:49:17;2316443.259373652;.
08:49:17;2316443.440355951;SPACE
08:49:18;2316444.499397167;W
08:49:18;2316444.797259866;e
08:49:19;2316445.563658289;SPACE
08:49:19;2316445.781455199;d
08:49:19;2316445.924089052;i
08:49:19;2316445.984291338;d
08:49:20;2316446.232281811;n
08:49:20;2316446.355018301;t
08:49:20;2316446.493830142;'
08:49:20;2316446.509899518;SPACE
08:49:21;2316447.103697462;s
08:49:21;2316447.318135441;e
08:49:21;2316447.53561874;e
08:49:28;2316454.724036424;SPACE
08:49:29;2316455.047515313;e
08:49:29;2316455.27664642;a
08:49:29;2316455.360131635;c
08:49:29;2316455.514985178;h
08:49:29;2316455.700006238;SPACE
08:49:30;2316456.073828594;a
08:49:30;2316456.483477318;BACK
08:49:30;2316456.76175806;p
08:49:30;2316456.883778939;t
08:49:31;2316457.023761154;h
08:49:31;2316457.150224114;e
08:49:31;2316457.325364235;r
08:49:31;2316457.43022626;o
08:49:32;2316458.521504855; f
08:49:32;2316458.591309143;o
08:49:32;2316458.723438626;r
08:49:32;2316458.827752051;SPACE
08:49:33;2316459.71095274;a
08:49:33;2316459.967091109;SPACE
08:49:34;2316460.252519883;l
08:49:34;2316460.488398851;o
08:49:34;2316460.685972856;n
08:49:34;2316460.764404299;g
08:49:34;2316460.949751661;SPACE
08:49:35;2316461.130154175;t
08:49:35;2316461.20288083;i
08:49:35;2316461.411503773;m
08:49:35;2316461.489129694;e
08:49:35;2316461.649791126;SPACE
08:49:35;2316461.957010601;a
08:49:36;2316462.052400285;n
08:49:36;2316462.198477096;s
08:49:36;2316462.273125266;d
08:49:36;2316462.291401399;SPACE
08:49:37;2316463.321680453;i
08:49:37;2316463.573912752;I 
08:49:37;2316463.578966357;BACK
08:49:37;2316463.830869295; h
08:49:39;2316465.268520607;BACK
08:49:45;2316471.395844313;BACK
08:49:45;2316471.80824534;BACK
08:49:52;2316478.505274886;w
08:49:52;2316478.707531873;e
08:49:52;2316478.860047669;SPACE
08:49:53;2316479.09725681;s
08:49:53;2316479.189721248;h
08:49:53;2316479.432001832;o
08:49:53;2316479.610834414;u
08:49:53;2316479.795626987;l
08:49:53;2316479.91574501;d
08:49:54;2316480.030714001;SPACE
08:49:54;2316480.892059697;g
08:49:55;2316481.009066739;e
08:49:55;2316481.245904446;t
08:49:55;2316481.358813695;SPACE
08:49:55;2316481.927871989;o
08:49:56;2316482.137635669;u
08:49:56;2316482.26240828;t
08:49:56;2316482.374206974;SPACE
08:49:56;2316482.695267365;a
08:49:56;2316482.790428603;n
08:49:56;2316482.916765345;d
08:49:56;2316482.98033475;SPACE
08:49:57;2316483.263667465;g
08:49:57;2316483.484972019;r
08:49:57;2316483.579814488;a
08:49:58;2316484.158880057;b
08:49:58;2316484.370861807;SPACE
08:49:58;2316484.491839262;a
08:49:58;2316484.641764206;SPACE
08:49:58;2316484.946291515;b
08:49:59;2316485.285404054;i
08:49:59;2316485.412154371;e
08:49:59;2316485.761477945;BACK
08:49:59;2316485.943142865;BACK
08:50:00;2316486.071772429;e
08:50:00;2316486.282742185;e
08:50:00;2316486.454780246;r
08:50:01;2316487.213464851;SPACE
08:50:01;2316487.844210158;s
08:50:01;2316487.976693996;o
08:50:02;2316488.190304995;m
08:50:02;2316488.297414582;e
08:50:02;2316488.616586797;t
08:50:02;2316488.752042836;i
08:50:02;2316488.952936131;m
08:50:03;2316489.02594777;e
08:50:04;2316490.386698019;.
08:50:04;2316490.725356563;SPACE
08:50:06;2316492.121658001;BACK
08:50:06;2316492.693701646;SPACE
08:50:26;2316512.838044885;BACK
08:50:27;2316513.007899871;BACK
08:50:28;2316514.835857983;.
08:50:29;2316515.154988036;SPACE
08:50:31;2316517.372813708;BACK
08:50:31;2316517.525733518;BACK
08:50:32;2316518.635479403;,
08:50:32;2316518.867050887;SPACE
08:50:33;2316519.235902842;t
08:50:33;2316519.366797649;o
08:50:33;2316519.808227364;SPACE
08:50:37;2316523.109902284;g
08:50:37;2316523.229308772;e
08:50:37;2316523.471786744;t
08:50:37;2316523.754483754;SPACE
08:50:37;2316523.909792856;a
08:50:38;2316524.132824787;BACK
08:50:38;2316524.439953702;o
08:50:38;2316524.644822553;u
08:50:38;2316524.756933115;r
08:50:40;2316526.219844897;BACK
08:50:40;2316526.632355371;BACK
08:50:40;2316526.67871802;BACK
08:50:40;2316526.68673477;BACK
08:50:40;2316526.737469125;BACK
08:50:40;2316526.760848845;BACK
08:50:40;2316526.791842372;BACK
08:50:40;2316526.828210353;BACK
08:50:40;2316526.859161831;BACK
08:50:40;2316526.901341357;BACK
08:50:41;2316527.098720437;BACK
08:50:41;2316527.266806829;BACK
08:50:42;2316528.117781206;.
08:50:42;2316529.004282355;SPACE
08:50:43;2316529.578704804;BACK
08:50:54;2316540.892117825;\n
08:50:55;2316541.257507431;\n
08:50:57;2316543.372444941;B
08:50:57;2316543.486049194;e
08:50:57;2316543.758537461;s
08:50:57;2316543.880403512;t
08:50:58;2316544.128787188;SPACE
08:50:58;2316544.443307955;r
08:50:58;2316544.663392422;e
08:50:59;2316545.059000871;f
08:50:59;2316545.120430207;a
08:50:59;2316545.310463602;r
08:50:59;2316545.438135448;d
08:51:00;2316546.453672228;BACK
08:51:00;2316546.626267653;BACK
08:51:01;2316547.034376559;BACK
08:51:01;2316547.198799895;BACK
08:51:01;2316547.826316151;g
08:51:01;2316547.926374235;a
08:51:02;2316548.066096267;r
08:51:02;2316548.226021171;d
08:51:02;2316548.434099007;s
08:51:09;2316555.651190472;SPACE
08:51:10;2316556.563931887;BACK
