Time;Perf_Time;Action
08:22:37;2314843.558570016;BACK
08:22:37;2314843.784007377;BACK
08:22:37;2314843.971644427;BACK
08:22:38;2314844.913267711;BACK
08:22:39;2314845.630037217;SPACE
08:22:40;2314846.074225799;d
08:22:40;2314846.303945488;r
08:22:40;2314846.508149227;o
08:22:40;2314846.599600616;v
08:22:40;2314846.77648662;i
08:22:41;2314847.210342465;BACK
08:22:41;2314847.347252724;BACK
08:22:41;2314847.486136894;BACK
08:22:42;2314848.023173995;i
08:22:42;2314848.236623152;v
08:22:42;2314848.345938732;i
08:22:42;2314848.565375701;n
08:22:42;2314848.731995376;g
08:22:43;2314849.34477775;SPACE
08:22:43;2314849.659758193;t
08:22:43;2314849.778095808;o
08:22:44;2314850.613862609;SPACE
08:22:44;2314850.780494176;c
08:22:45;2314851.018130159;r
08:22:45;2314851.165103788;o
08:22:45;2314851.614662144;a
08:22:45;2314851.812257563;t
08:22:46;2314852.114061148;i
08:22:46;2314852.224439352;a
08:22:48;2314854.252661574;
08:23:01;2314867.072496916;coatia
08:23:02;2314868.475999912;BACK
08:23:04;2314870.484559576;
08:23:06;2314872.686663737;BACK
08:23:07;2314873.095772988;BACK
08:23:07;2314873.136914648;BACK
08:23:07;2314873.164615034;BACK
08:23:07;2314873.187407048;BACK
08:23:07;2314873.226501448;BACK
08:23:07;2314873.252881859;BACK
08:23:08;2314874.929519651;i
08:23:08;2314874.991620856;a
08:23:09;2314875.602544175;.
08:23:10;2314876.697302523;SPACE
08:23:12;2314878.713563014;BACK
08:23:19;2314885.956403975; It's really close to croatia, which is why
08:23:31;2314897.39335833;SPACE
08:23:31;2314897.621493377;w
08:23:31;2314897.834310878;e
08:23:33;2314899.860521291;
08:23:42;2314908.859543817; got the idea to do it.
08:24:46;2314972.338933081;BACK
08:24:47;2314973.76688631; It's fun to drive down the beach on the way back
08:24:48;2314974.356498231;
08:25:57;2315043.348491302;BACK
08:25:57;2315043.533137498;SPACE
08:25:57;2315043.648121247;w
08:25:57;2315043.84691998;a
08:25:57;2315043.947512621;s
08:25:58;2315044.007996825;SPACE
08:25:58;2315044.271611492;p
08:25:58;2315044.342286591;a
08:25:58;2315044.473251572;l
08:25:58;2315044.601428465;y
08:25:59;2315045.589346896;BACK
08:25:59;2315045.761561213;BACK
08:26:00;2315046.208576364;BACK
08:26:00;2315046.454596985;l
08:26:00;2315046.535893632;a
08:26:00;2315046.726009065;y
08:26:01;2315047.327809939;ing
08:26:01;2315047.370825159;SPACE
08:26:03;2315049.351618051;BACK
08:26:05;2315051.133787261; at the time and thought that they could be very useful.
08:26:06;2315052.188055826; So I got a couple of them and I was using them
08:26:06;2315052.657271686;Two of my friends and eret m home the other day and we were talkbt drivincoatia.It' rally close to croatia, which is why we got the idea to doIt's o driv down the beach on the way back
08:26:06;2315052.683865968; home.
08:26:07;2315053.876988687;BACK
08:26:08;2315054.040157337;BACK
08:26:08;2315054.227203238;BACK
08:26:08;2315054.669257829;Two of my friends and eret m home the other day and we were talkbt drivincoatia.It' rally close to croatia, which is why we got the idea to doIt's n to drive down the beach on the way back home
08:26:08;2315054.877228929;BACK
08:26:08;2315054.879557946;BACK
08:26:08;2315054.93380787;BACK
08:26:09;2315055.033839792;BACK
08:26:09;2315055.133855655;BACK
08:26:09;2315055.232823231;BACK
08:26:09;2315055.332105189;BACK
08:26:09;2315055.432908165;BACK
08:26:09;2315055.532522986;BACK
08:26:09;2315055.631127452;BACK
08:26:09;2315055.730470975;BACK
08:26:09;2315055.830693103;BACK
08:26:09;2315055.932285441;BACK
08:26:11;2315057.934721515;BACK
08:26:14;2315060.906559415; I got my hands on a couple of them and then,
08:26:18;2315064.120819031;SPACE
08:26:18;2315064.911092998;t
08:26:19;2315065.1032731;e
08:26:19;2315065.280328363;s
08:26:19;2315065.447182072;t
08:26:19;2315065.56540542;SPACE
08:26:21;2315067.572115544;BACK
08:26:28;2315074.01957101; y at first, I realized, well, this is probably
08:26:30;2315076.366324783;BACK
08:26:30;2315076.538291167;BACK
08:26:30;2315076.719974153;BACK
08:26:30;2315076.898860953;BACK
08:26:31;2315077.058505323;BACK
08:26:31;2315077.227147737;BACK
08:26:31;2315077.396684084;BACK
08:26:31;2315077.562517129;BACK
08:26:31;2315077.734122313;BACK
08:26:33;2315079.742268825;
08:26:40;2315086.341076153;Toof m friends and I were at my home the other day and we were talkbt drivincoatia.It' rally close to croatia, which is why we got the idea to doIt's n to drive down the beach on the way back homejoveway t look.
08:26:52;2315098.260282909; I've got a few photos to share with you, so
