Time;Perf_Time;Action
08:33:23;2315489.143639477;SPACE
08:33:23;2315489.643427626;t
08:33:23;2315489.775173855;o
08:33:24;2315490.254502926;SPACE
08:33:30;2315496.016482305;BACK
08:33:30;2315496.73972834;SPACE
08:33:32;2315498.427058322;t
08:33:32;2315498.589506064;o
08:33:33;2315499.18644044;SPACE
08:33:33;2315499.816557781;BACK
08:33:33;2315499.951656575;BACK
08:33:34;2315500.11943974;BACK
08:33:39;2315505.769026236;BACK
08:33:39;2315505.993509408;BACK
08:33:40;2315506.498248026;BACK
08:33:42;2315508.71612545;w
08:33:42;2315508.838874828;h
08:33:43;2315509.103526825;i
08:33:43;2315509.177430387;c
08:33:43;2315509.309833921;h
08:33:43;2315509.53788901;SPACE
08:33:43;2315509.814882692;i
08:33:43;2315509.892310653;s
08:33:44;2315510.065976596;SPACE
08:33:44;2315510.561478913;c
08:33:44;2315510.774136396;l
08:33:45;2315511.074373401;o
08:33:45;2315511.278571317;s
08:33:45;2315511.487282343;e
08:33:45;2315511.687881375;n
08:33:45;2315511.692500182;SPACE
08:33:46;2315512.762737272;BACK
08:33:46;2315512.958221062;BACK
08:33:47;2315513.118113006;BACK
08:33:47;2315513.292993729;s
08:33:47;2315513.468862376;e
08:33:49;2315515.4438645;SPACE
08:33:49;2315515.906355879;t
08:33:50;2315516.079539297;o
08:33:50;2315516.805756504;SPACE
08:33:51;2315517.140524224;g
08:33:51;2315517.237704461;e
08:33:51;2315517.405626542;r
08:33:51;2315517.482210651;m
08:33:51;2315517.687951378;a
08:33:51;2315517.806927773;n
08:33:51;2315517.956471949;y
08:33:52;2315518.895256481;SPACE
08:33:54;2315520.011975684;a
08:33:58;2315524.005110271;n
08:33:58;2315524.096664756;d
08:33:58;2315524.22075038;SPACE
08:33:58;2315524.414829456;h
08:33:58;2315524.454629503;a
08:33:58;2315524.653105523;s
08:33:58;2315524.722900467;Hß
08:33:58;2315524.727700204;SPACE
08:33:59;2315525.512217889;BACK
08:33:59;2315525.687763958;BACK
08:34:00;2315526.278067314;s
08:34:00;2315526.639101901;BACK
08:34:00;2315526.815015054;BACK
08:34:00;2315526.963200144;BACK
08:34:01;2315527.31631349;h
08:34:01;2315527.407290749;a
08:34:01;2315527.593731463;s
08:34:03;2315529.318393243;SPACE
08:34:09;2315535.813611643;BACK
08:34:10;2315536.237368768;BACK
08:34:10;2315536.271614835;BACK
08:34:10;2315536.279912258;BACK
08:34:10;2315536.329328041;BACK
08:34:10;2315536.345391903;BACK
08:34:10;2315536.392495069;BACK
08:34:10;2315536.417101214;BACK
08:34:10;2315536.446992797;BACK
08:34:10;2315536.489748225;BACK
08:34:10;2315536.525272307;BACK
08:34:10;2315536.585286014;BACK
08:34:10;2315536.657620568;BACK
08:34:10;2315536.723707762;BACK
08:34:11;2315537.008247734;BACK
08:34:11;2315537.424298315;BACK
08:34:11;2315537.463938431;BACK
08:34:11;2315537.491917418;BACK
08:34:11;2315537.522420317;BACK
08:34:11;2315537.555190556;BACK
08:34:11;2315537.587233612;BACK
08:34:11;2315537.620961255;BACK
08:34:11;2315537.676886028;BACK
08:34:11;2315537.870361919;BACK
08:34:12;2315538.269338404;BACK
08:34:12;2315538.310099011;BACK
08:34:12;2315538.325501374;BACK
08:34:12;2315538.372451583;BACK
08:34:12;2315538.397557685;BACK
08:34:12;2315538.441695193;BACK
08:34:12;2315538.470684304;BACK
08:34:12;2315538.504124659;BACK
08:34:12;2315538.751994014;BACK
08:34:12;2315538.990810474;BACK
08:34:20;2315546.974201262;a
08:34:21;2315547.099438852;b
08:34:22;2315548.187765515;o
08:34:22;2315548.489648794;u
08:34:22;2315548.706894359;t
08:34:24;2315550.026995244;SPACE
08:34:28;2315554.531329256;f
08:34:28;2315554.672299701;o
08:34:28;2315554.891469188;i
08:34:29;2315555.104030897;n
08:34:29;2315555.25766207;g
08:34:29;2315555.466442197;t
08:34:31;2315557.767967151;BACK
08:34:32;2315558.161737706;BACK
08:34:32;2315558.191306364;BACK
08:34:32;2315558.228094966;BACK
08:34:32;2315558.26166275;BACK
08:34:32;2315558.293982505;BACK
08:34:32;2315558.338546444;BACK
08:34:32;2315558.367961182;BACK
08:34:32;2315558.393963014;BACK
08:34:32;2315558.432224026;BACK
08:34:32;2315558.463973;BACK
08:34:32;2315558.539797378;BACK
08:34:32;2315558.730973521;BACK
08:34:33;2315559.1495403;BACK
08:34:33;2315559.168715495;BACK
08:34:33;2315559.205316786;BACK
08:34:33;2315559.243099051;BACK
08:34:33;2315559.279773078;BACK
08:34:33;2315559.315252986;BACK
08:34:33;2315559.349963122;BACK
08:34:33;2315559.382945148;BACK
08:34:33;2315559.417719655;BACK
08:34:33;2315559.669012655;BACK
08:34:33;2315559.871229442;BACK
08:34:34;2315560.049212362;BACK
08:34:34;2315560.222838174;BACK
08:34:34;2315560.399276075;BACK
08:34:35;2315561.094325001;BACK
08:34:36;2315562.927983742;p
08:34:37;2315563.018437181;a
08:34:38;2315564.129938911;BACK
08:34:38;2315564.311363341;BACK
08:34:39;2315565.361499806;a
08:34:39;2315565.42808438;t
08:34:39;2315565.687367928;SPACE
08:34:41;2315567.465855002;m
08:34:41;2315567.741673931;y
08:34:42;2315568.030255304;SPACE
08:34:42;2315568.335557682;h
08:34:42;2315568.814882303;o
08:34:43;2315569.05780709;u
08:34:43;2315569.249585107;s
08:34:43;2315569.455230861;e
08:34:43;2315569.59185398;SPACE
08:34:43;2315569.815702054;a
08:34:43;2315569.874887239;n
08:34:44;2315570.043169303;d
08:34:44;2315570.14125948;SPACE
08:34:45;2315571.297057669;BACK
08:34:45;2315571.546800876;BACK
08:34:45;2315571.955534089;BACK
08:34:45;2315571.995193503;BACK
08:34:46;2315572.019872786;BACK
08:34:46;2315572.043024184;BACK
08:34:46;2315572.083764124;BACK
08:34:46;2315572.110715435;BACK
08:34:47;2315573.806330511;BACK
08:34:48;2315574.481240796;BACK
08:34:50;2315576.062295887;BACK
08:34:50;2315576.251055557;BACK
08:34:50;2315576.424031814;BACK
08:34:50;2315576.596771535;BACK
08:34:50;2315576.783405472;BACK
08:34:50;2315576.938869717;BACK
08:34:55;2315581.883644736;d
08:34:56;2315582.100969678;r
08:34:56;2315582.257030125;i
08:34:56;2315582.629664722;v
08:34:56;2315582.785595285;i
08:34:56;2315582.974073138;n
08:34:57;2315583.055477687;g
08:34:57;2315583.225841648;SPACE
08:35:04;2315590.805836224;t
08:35:05;2315591.454959059;o
08:35:05;2315591.729660619;SPACE
08:35:06;2315592.007246284;c
08:35:06;2315592.175687491;r
08:35:06;2315592.349204842;o
08:35:06;2315592.512253137;a
08:35:06;2315592.995038313;t
08:35:07;2315593.177813036;i
08:35:07;2315593.345854882;a
08:35:08;2315594.397972329;SPACE
08:35:10;2315596.908640747;a
08:35:11;2315597.135179187;n
08:35:11;2315597.313490446;d
08:35:12;2315598.160867632;SPACE
08:35:13;2315599.648304129;a
08:35:13;2315599.881279321;s
08:35:15;2315601.572426179;BACK
08:35:15;2315601.80895843;BACK
08:35:20;2315606.611395615;BACK
08:35:21;2315607.036520614;BACK
08:35:21;2315607.045421189;BACK
08:35:21;2315607.094739851;BACK
08:35:21;2315607.117615602;BACK
08:35:21;2315607.14907741;BACK
08:35:21;2315607.188054406;BACK
08:35:21;2315607.217144837;BACK
08:35:21;2315607.250532094;BACK
08:35:21;2315607.291943463;BACK
08:35:21;2315607.321748445;BACK
08:35:21;2315607.384544501;BACK
08:35:21;2315607.638774646;BACK
08:35:21;2315607.833001226;BACK
08:35:21;2315607.984689656;BACK
08:35:22;2315608.152577755;BACK
08:35:22;2315608.321720486;BACK
08:35:22;2315608.483841082;BACK
08:35:22;2315608.643837356;BACK
08:35:22;2315608.81049078;BACK
08:35:23;2315609.493936298;i
08:35:23;2315609.696901984;n
08:35:23;2315609.945394779;SPACE
08:35:24;2315610.141836267;c
08:35:24;2315610.357731538;r
08:35:24;2315610.525153003;o
08:35:24;2315610.693122864;t
08:35:25;2315611.016344549;BACK
08:35:25;2315611.210617941;a
08:35:25;2315611.483113476;t
08:35:25;2315611.64059052;i
08:35:26;2315612.036895177;a
08:35:26;2315612.258178529;SPACE
08:35:29;2315615.588066484;BACK
08:35:30;2315616.011195106;BACK
08:35:30;2315616.03563465;BACK
08:35:30;2315616.063429043;BACK
08:35:30;2315616.099002537;BACK
08:35:30;2315616.129564558;BACK
08:35:30;2315616.169391657;BACK
08:35:30;2315616.198803622;BACK
08:35:30;2315616.41487281;BACK
08:35:30;2315616.584001528;BACK
08:35:30;2315616.767630126;BACK
08:35:31;2315617.118795026;s
08:35:31;2315617.384065973;r
08:35:31;2315617.753672955;BACK
08:35:31;2315617.931080159;BACK
08:35:32;2315618.089261044;d
08:35:32;2315618.28358424;r
08:35:32;2315618.425032376;i
08:35:32;2315618.536401968;v
08:35:32;2315618.678068851;i
08:35:32;2315618.8621305;n
08:35:32;2315618.953706615;g
08:35:33;2315619.131915111;SPACE
08:35:33;2315619.609376727;t
08:35:33;2315619.695178148;o
08:35:33;2315619.907284009;SPACE
08:35:34;2315620.120879671;c
08:35:34;2315620.367459878;r
08:35:34;2315620.519011638;o
08:35:34;2315620.665242542;a
08:35:34;2315620.91033516;t
08:35:35;2315621.04232754;u
08:35:35;2315621.244181128;i
08:35:35;2315621.313171044;a
08:35:35;2315621.614275345;BACK
08:35:35;2315621.79928455;BACK
08:35:35;2315621.922210525;BACK
08:35:36;2315622.433021755;u
08:35:36;2315622.505064374;a
08:35:36;2315622.745112393;BACK
08:35:36;2315622.904799239;BACK
08:35:37;2315623.176464618;i
08:35:37;2315623.249581893;a
08:35:37;2315623.44054618;SPACE
08:35:38;2315624.910717491;BACK
08:35:40;2315626.320827268;SPACE
08:35:40;2315626.461873169;a
08:35:40;2315626.56897277;n
08:35:40;2315626.699188258;d
08:35:40;2315626.806624566;SPACE
08:35:41;2315627.360567677;BACK
08:35:41;2315627.517538572;BACK
08:35:41;2315627.69001232;BACK
08:35:41;2315627.863878039;BACK
08:35:42;2315628.036979194;BACK
08:35:43;2315629.282012293;.
08:35:43;2315629.502359321;SPACE
08:35:46;2315632.976209401;S
08:35:47;2315633.672897655;BACK
08:35:47;2315633.950672021;T
08:35:48;2315634.080455561;h
08:35:48;2315634.20728768;e
08:35:48;2315634.316210144;SPACE
08:35:48;2315634.920858363;r
08:35:49;2315635.061140867;n
08:35:49;2315635.193353572;t
08:35:49;2315635.338487078;i
08:35:49;2315635.574894507;r
08:35:49;2315635.755190685;e
08:35:49;2315635.9582988;e
08:35:49;2315635.968109512;SPACE
08:35:53;2315639.069066362;t
08:35:53;2315639.194212847;i
08:35:53;2315639.406082035;m
08:35:53;2315639.528549158;e
08:35:53;2315639.672327445;SPACE
08:35:54;2315640.040185186;i
08:35:54;2315640.163555538;t
08:35:54;2315640.330393758;SPACE
08:35:54;2315640.561905523;w
08:35:54;2315640.765986205;a
08:35:54;2315640.948251116;s
08:35:55;2315641.042177327;SPACE
08:35:55;2315641.228803155;r
08:35:55;2315641.476010116;a
08:35:55;2315641.573846416;i
08:35:55;2315641.769866946;n
08:35:55;2315641.968096744;i
08:35:56;2315642.168817774;n
08:35:56;2315642.284403141;g
08:35:56;2315642.446030399;SPACE
08:35:57;2315643.883807197;s
08:35:58;2315644.137513192;BACK
08:35:58;2315644.288300396;BACK
08:35:59;2315645.767719533;SPACE
08:36:00;2315646.357519953;BACK
08:36:00;2315646.62597108;,
08:36:00;2315646.842035914;SPACE
08:36:01;2315647.045085892;s
08:36:01;2315647.187727806;o
08:36:01;2315647.470379334;SPACE
08:36:02;2315648.00913545;w
08:36:02;2315648.190541854;e
08:36:02;2315648.360275184;SPACE
08:36:02;2315648.776274562;w
08:36:03;2315649.063291144;e
08:36:03;2315649.780499815;r
08:36:03;2315649.972855494;e
08:36:04;2315650.134569381;SPACE
08:36:05;2315651.124319855;a
08:36:05;2315651.383648625;f
08:36:05;2315651.610575659;r
08:36:05;2315651.874153089;a
08:36:06;2315652.038197316;i
08:36:06;2315652.160979872;d
08:36:06;2315652.323940698;SPACE
08:36:06;2315652.922308823;t
08:36:07;2315653.051748146;h
08:36:07;2315653.157921639;e
08:36:07;2315653.286577284;SPACE
08:36:07;2315653.582632581;o
08:36:07;2315653.831047047;u
08:36:07;2315653.9647718;r
08:36:08;2315654.106122453;SPACE
08:36:08;2315654.841334164;v
08:36:08;2315654.925879133;a
08:36:09;2315655.350814304;c
08:36:09;2315655.641835454;a
08:36:09;2315655.842578706;t
08:36:11;2315657.692598809;i
08:36:11;2315657.92152158;o
08:36:12;2315658.119177857;n
08:36:12;2315658.309960658;SPACE
08:36:12;2315658.779809604;m
08:36:12;2315659.00351241;i
08:36:13;2315659.110843132;g
08:36:13;2315659.205959036;h
08:36:13;2315659.393327519;t
08:36:13;2315659.457599413;SPACE
08:36:14;2315660.253546096;g
08:36:14;2315660.316360578;e
08:36:14;2315660.461093526;t
08:36:14;2315660.704029114;SPACE
08:36:15;2315661.042126344;r
08:36:15;2315661.184134001;u
08:36:15;2315661.398513104;i
08:36:15;2315661.968655194;n
08:36:16;2315662.131192978;e
08:36:16;2315662.320378794;d
08:36:16;2315662.46408953;SPACE
08:36:18;2315664.175768261;b
08:36:20;2315666.407597871;y
08:36:20;2315666.639994481;SPACE
08:36:20;2315666.900717298;t
08:36:21;2315667.104646345;h
08:36:21;2315667.211924408;e
08:36:21;2315667.326231969;SPACE
08:36:21;2315667.966599476;w
08:36:22;2315668.157484863;e
08:36:22;2315668.558678541;a
08:36:22;2315668.709558379;t
08:36:23;2315669.309343978;her
08:36:23;2315669.314563072;SPACE
08:36:25;2315671.013248991;BACK
08:36:25;2315671.596770487;.
08:36:25;2315671.8997526;SPACE
08:36:26;2315672.602981533;BACK
08:36:26;2315672.759315343;BACK
08:36:27;2315673.954316915;.
08:36:34;2315680.847049905;w
08:36:35;2315681.076004897;e
08:36:35;2315681.534458664;SPACE
08:36:36;2315682.359987003;w
08:36:36;2315682.631684383;e
08:36:36;2315682.923014302;r
08:36:37;2315683.112095516;e
08:36:37;2315683.581726952;SPACE
08:36:37;2315683.815636997;s
08:36:38;2315684.019391949;r
08:36:38;2315684.133976021;i
08:36:38;2315684.365872317;n
08:36:39;2315685.143389056;BACK
08:36:39;2315685.293717735;BACK
08:36:39;2315685.43685046;BACK
08:36:39;2315685.594439111;BACK
08:36:40;2315686.197549528;d
08:36:40;2315686.372243122;r
08:36:40;2315686.525122008;i
08:36:40;2315686.734066658;n
08:36:41;2315687.108141613;BACK
08:36:41;2315687.294650443;v
08:36:41;2315687.429812489;i
08:36:41;2315687.640576019;n
08:36:41;2315687.738004358;g
08:36:42;2315688.183516698;SPACE
08:36:47;2315693.480585791;t
08:36:47;2315693.765891494;i
08:36:48;2315694.02854867;m
08:36:48;2315694.358215766;e
08:36:49;2315695.348667401;SPACE
08:36:54;2315700.280028702;BACK
08:36:54;2315700.39655918;BACK
08:36:54;2315700.557723443;BACK
08:36:54;2315700.731230446;BACK
08:36:55;2315701.128775045;BACK
08:37:10;2315716.972417914;SPACE
08:37:11;2315717.285842321;t
08:37:11;2315717.44707128;h
08:37:11;2315717.539685256;e
08:37:11;2315717.689750141;SPACE
08:37:12;2315718.579661908;e
08:37:12;2315718.699806151;n
08:37:12;2315718.846105377;t
08:37:12;2315718.993533717;i
08:37:13;2315719.153327936;r
08:37:13;2315719.334667122;e
08:37:13;2315719.507319275;SPACE
08:37:13;2315719.725898595;t
08:37:13;2315719.823742004;i
08:37:14;2315720.012430211;m
08:37:14;2315720.152110078;e
08:37:14;2315720.300059749;SPACE
08:37:14;2315720.999320631;w
08:37:15;2315721.167425659;e
08:37:15;2315721.322185123;SPACE
08:37:15;2315721.608988823;w
08:37:15;2315721.813649909;e
08:37:15;2315721.994150995;r
08:37:16;2315722.183645468;e
08:37:16;2315722.332933075;SPACE
08:37:16;2315722.469465119;d
08:37:16;2315722.66599728;r
08:37:16;2315722.771402022;i
08:37:17;2315723.166181463;v
08:37:17;2315723.350159529;i
08:37:17;2315723.525882511;n
08:37:17;2315723.612012324;g
08:37:22;2315728.145583229;BACK
08:37:22;2315728.55810564;BACK
08:37:22;2315728.60631195;BACK
08:37:22;2315728.623467619;BACK
08:37:22;2315728.655176302;BACK
08:37:22;2315728.69238834;BACK
08:37:22;2315728.729113644;BACK
08:37:22;2315728.76669145;BACK
08:37:22;2315728.79613226;BACK
08:37:23;2315729.053800123;BACK
08:37:23;2315729.47494212;BACK
08:37:23;2315729.494693557;BACK
08:37:23;2315729.537553562;BACK
08:37:23;2315729.569834918;BACK
08:37:23;2315729.597593646;BACK
08:37:23;2315729.630905773;BACK
08:37:23;2315729.670172463;BACK
08:37:23;2315729.710553773;BACK
08:37:23;2315729.737137437;BACK
08:37:23;2315729.769851554;BACK
08:37:24;2315730.049664767;BACK
08:37:24;2315730.475198965;BACK
08:37:24;2315730.493405405;BACK
08:37:24;2315730.527735681;BACK
08:37:24;2315730.560799293;BACK
08:37:24;2315730.592088589;BACK
08:37:24;2315730.638366782;BACK
08:37:24;2315730.888110427;BACK
08:37:25;2315731.029657035;BACK
08:37:25;2315731.218893773;BACK
08:37:25;2315731.362029678;BACK
08:37:25;2315731.536111005;BACK
08:37:27;2315733.973644177;BACK
08:37:28;2315734.768152851;SPACE
08:37:37;2315743.627860916;BACK
08:37:37;2315744.003970398;a
08:37:38;2315744.125524187;t
08:37:42;2315748.527814756;SPACE
08:37:42;2315748.900277817;L
08:37:43;2315749.362167708;u
08:37:43;2315749.478501109;v
08:37:43;2315749.596212586;k
08:37:44;2315750.201806795;i
08:37:44;2315750.449686317;BACK
08:37:44;2315750.627830253;BACK
08:37:44;2315750.798175395;BACK
08:37:45;2315751.527690737;c
08:37:45;2315751.654652251;k
08:37:45;2315751.862935382;i
08:37:46;2315752.058212826;l
08:37:46;2315752.200200012;z
08:37:46;2315752.37222141;y 
08:37:46;2315752.377695401;BACK
08:37:49;2315755.773295944; w
08:37:50;2315756.018037559;e
08:37:51;2315757.7198302;BACK
08:37:51;2315757.880561414;BACK
08:37:52;2315758.593972974;o
08:37:52;2315758.784582684;n
08:37:53;2315759.030245603;l
08:37:53;2315759.166641167;z
08:37:53;2315759.973908161;y
08:37:53;2315759.979498682;SPACE
08:37:54;2315760.847567823;t
08:37:55;2315761.062315739;h
08:37:55;2315761.161462474;e
08:37:55;2315761.312035423;SPACE
08:37:56;2315762.132443722;f
08:37:56;2315762.329410155;i
08:37:56;2315762.348884523;r
08:37:56;2315762.654912546;s
08:37:56;2315762.811492168;t
08:37:57;2315763.107898213;SPACE
08:37:57;2315763.447132654;d
08:37:57;2315763.700159571;a
08:37:57;2315763.938974689;z
08:37:58;2315764.429300812;BACK
08:37:58;2315764.895550542;y
08:37:59;2315765.151862213;SPACE
08:37:59;2315765.332959071;w
08:37:59;2315765.554604475;a
08:37:59;2315765.71901227;s
08:37:59;2315765.802207561;SPACE
08:38:00;2315766.444806507;a
08:38:00;2315766.607241281;SPACE
08:38:00;2315766.853554889;l
08:38:01;2315767.030130035;i
08:38:01;2315767.193637708;t
08:38:01;2315767.334564584;t
08:38:01;2315767.425864395;l
08:38:01;2315767.574993605;e
08:38:01;2315767.703251541;SPACE
08:38:01;2315767.843555689;b
08:38:02;2315768.084726167;i
08:38:02;2315768.163517992;t
08:38:02;2315768.33325622;SPACE
08:38:02;2315768.495791385;r
08:38:02;2315768.808957195;a
08:38:02;2315768.941980845;i
08:38:03;2315769.168726929;n
08:38:03;2315769.410128479;z
08:38:03;2315769.760637804;y
08:38:03;2315769.765475714;SPACE
08:38:07;2315773.412946431;f
08:38:07;2315773.980457733;BACK
08:38:08;2315774.214379223;a
08:38:08;2315774.414734254;n
08:38:08;2315774.48324773;d
08:38:08;2315774.65159504;SPACE
08:38:12;2315778.180635018;t
08:38:12;2315778.333369021;h
08:38:12;2315778.489003748;r
08:38:13;2315779.167870238;BACK
08:38:13;2315779.858487014;BACK
08:38:14;2315780.036553512;BACK
08:38:14;2315780.21348549;BACK
08:38:14;2315780.390229398;BACK
08:38:14;2315780.556378137;BACK
08:38:15;2315781.234650486;n
08:38:15;2315781.339244202;d
08:38:15;2315781.464788253;SPACE
08:38:15;2315781.72089774;w
08:38:15;2315781.895659294;e
08:38:15;2315781.972208037;SPACE
08:38:16;2315782.216424777;g
08:38:16;2315782.570915339;BACK
08:38:16;2315782.786449493;v
08:38:16;2315782.923731287;o
08:38:17;2315783.100956225;u
08:38:17;2315783.306019015;l
08:38:17;2315783.397794362;d
08:38:17;2315783.56804918;c 
08:38:17;2315783.573012034;BACK
08:38:18;2315784.334064084; e
08:38:18;2315784.545406677;n
08:38:18;2315784.979722175;j
08:38:19;2315785.173578287;o
08:38:19;2315785.279465219;z
08:38:19;2315785.450658207;y
08:38:19;2315785.455430182;SPACE
08:38:20;2315786.517532355;t
08:38:20;2315786.797110687;h
08:38:20;2315786.956232492;e
08:38:21;2315787.48746643;BACK
08:38:21;2315787.636441845;BACK
08:38:21;2315787.817206496;BACK
08:38:24;2315790.966465107;a
08:38:25;2315791.069699694;l
08:38:25;2315791.239088811;l
08:38:25;2315791.469401428;SPACE
08:38:25;2315791.587326315;t
08:38:25;2315791.745985721;h
08:38:25;2315791.849460022;e
08:38:25;2315791.994914447;SPACE
08:38:26;2315792.240794539;o
08:38:26;2315792.327923835;s
08:38:26;2315792.575068983;BACK
08:38:26;2315792.722838061;t
08:38:26;2315792.882689835;h
08:38:26;2315792.983421624;e
08:38:27;2315793.150808119;r
08:38:27;2315793.270768792;SPACE
08:38:27;2315793.417668382;d
08:38:27;2315793.64995204;a
08:38:27;2315793.877067636;z
08:38:28;2315794.066125702;z
08:38:28;2315794.235593432;ys
08:38:28;2315794.240402858;SPACE
08:38:29;2315795.144535913;a
08:38:29;2315795.268588638;t
08:38:29;2315795.489287009;SPACE
08:38:29;2315795.688395298;t
08:38:29;2315795.846735186;h
08:38:29;2315795.944209865;e
08:38:30;2315796.043932608;SPACE
08:38:30;2315796.203288573;b
08:38:30;2315796.255736895;e
08:38:30;2315796.481725997;a
08:38:30;2315796.486796793;c
08:38:30;2315796.669047842;h
